   0 1 0 1 0 0 0 0 1    0.25 0.25 0.25   0.0 1.0 1.0 0.0    0.0 0.75 0.25 0.0 -1


 kpoint  GM : 0.000000 0.000000 0.000000  : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
-GM6  2    2.00000 0.00000 -1.41421 -1.41421 0.00000 0.00000 0.00000 0.00000 2.00000 0.00000 -1.41421 -1.41421 0.00000 0.00000 0.00000 0.00000
-GM7  2    2.00000 0.00000 1.41421 1.41421 0.00000 0.00000 0.00000 0.00000 2.00000 0.00000 1.41421 1.41421 0.00000 0.00000 0.00000 0.00000
-GM8  2    2.00000 0.00000 -1.41421 -1.41421 0.00000 0.00000 0.00000 0.00000 -2.00000 0.00000 1.41421 1.41421 0.00000 0.00000 0.00000 0.00000
-GM9  2    2.00000 0.00000 1.41421 1.41421 0.00000 0.00000 0.00000 0.00000 -2.00000 0.00000 -1.41421 -1.41421 0.00000 0.00000 0.00000 0.00000



 kpoint  M : 1.000000 1.000000 1.000000  : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16
-M5  4    4.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000



 kpoint  N : 0.500000 0.000000 0.500000  : 1 5 9 13
-N3N5  2    2.00000 2.00000 0.00000 0.00000 0.00000 -0.50000 0.00000 0.00000
-N4N6  2    2.00000 2.00000 0.00000 0.00000 0.00000 0.50000 0.00000 0.00000



 kpoint  P : 0.500000 0.500000 0.500000  : 1 2 5 6 11 12 15 16
-P3P5  2    2.00000 2.00000 2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.50000 0.00000 0.50000 0.00000 0.00000 0.00000 0.00000
-P4P6  2    2.00000 2.00000 2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.50000 -1.00000 -0.50000 0.00000 0.00000 0.00000 0.00000
-P7P7  4    4.00000 4.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000



 kpoint  X : 0.500000 0.500000 0.000000  : 1 2 7 8 9 10 15 16
-X3X4  4    4.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
